"city (STRING)","areaCode (STRING)","country (STRING)","region (STRING)","locId (STRING)","longitude (STRING)","postalCode (STRING)","metroCode (STRING)","latitude (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_nerdygrl","2013","3","17","18","41","@Leandrewlife don't send me shit like this. I'm not going to open it.","","shit","-2666759167572658257"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","chubbybadass","2013","3","17","18","41","honestly? there is just not enough booze in the world for this shit.","","shit","-4295335473814184853"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","SHAYMAMI_","2013","3","17","18","41","RT @MJT___: If I'm mad &amp; ignoring you, I want you to blow my shit up 😩 then we can make up 😏","","shit","-2063072888992522908"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","TheJayBrea","2013","3","17","18","41","At the crib just watchin bbq pitmasters…shit making me hoooonnggryy http://t.co/CXiruGgwZU","","shit","2097150375844682033"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","moneyronweather","2013","3","17","18","41","18 games left lets go knicks get ya shit together back to that 2 seed","","shit","-8225396766482712735"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","ALEXPRETTYBOY","2013","3","17","18","41","TATO VAKITA LOL 🐷 RT @ArabThug: @ALEXPRETTYBOY you aint shit lmao chill cabeza de limon","","shit","-1991238497883910432"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","ilydessi","2013","3","17","18","41","RT @KINGBeysus: RT @BEYONCE I HEARD @KERIHILSON WAS TALKING SHIT. I TOLD MY CLIQUE TO SMACK DAT TRICK. GUESS WHAT THEY DID?","","shit","-3697720846282746812"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Mzsweetcakes08","2013","3","17","18","40","I just seen some funny Shit on worldstar","","shit","4557161394987877491"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","raleighgxo","2013","3","17","18","40","Writing essays and making power points the day before they are due because you accidentally left all your shit at school &lt;&lt;&lt;&lt; 😭😭😭","","shit","8419847654591877294"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","liltashatavares","2013","3","17","18","40","I don't start shit but I finish it I always handle my business nigga","","shit","6502348376237785272"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","AnnabananaAnn","2013","3","17","18","40","Uncle: this food u made tastes like shit *yet still continues to devour the food, lick the plate when done, and ask for seconds*","","shit","3667583878350809678"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","ItsMeCaitlynC","2013","3","17","18","40","*adele rolling in the deep comes on* My Dad: This Mah Shit alright you go dad? #WTF","#WTF","shit","-5644863134666392570"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","ASHLEYELIESE","2013","3","17","18","40","aint  even know it was st patricks day  lol  wow  thats how much i hate  da milenium dont  keep track of shit !lol","","shit","-1184197701144379043"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","TheRatInACage","2013","3","17","18","40","RT @anythinbutsober: ""I don't care what you do to me, but mess with my friends, and you'll face the wrath!"" is a load of horse shit.","","shit","-972433669823434796"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","stephay_x3","2013","3","17","18","40","I hate the shit you do, but I still text you back saying ""I miss you too.""","","shit","6029374488746304284"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","m3lani3xx","2013","3","17","18","40","RT @JoEads94: So when is it appropriate to just stop going to school..I'm so done with all of that shit","","shit","-8043399998834200552"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","lanadel_brook","2013","3","17","18","40","The shop teacher in tpobaw reminds me of mr.walden holy shit @diannaclaire23","","shit","7395724298453333496"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockin_dwana453","2013","3","17","18","40","Wish a nigga wood like a tree in this bitch. And if a tree fall put some weed in tht shit","","shit","393869144128336871"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rahooolymoooley","2013","3","17","18","40","Stop involving urself in shit u were never meant to be apart of","","shit","6865490612920621423"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Whiskey_Neat411","2013","3","17","18","40","Annnnd now there's a second baby here. I don't know how white people ever judge us darkies when they do shit like this.","","shit","-6390209502668313113"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_SUCKERPUNCHED","2013","3","17","18","40","RT @CuntMeOut: 👉 RT @OVOxJosh: Some of y'all talk shit about other artists more than you promo for your fave. Like FFS.","","shit","-4735888935388915044"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","RealDavidmojica","2013","3","17","18","40","real shit tho I hate seeing a girl that I haven't seen in a min then you get that awkward ass hug haha like just dap me up I don't do hugs","","shit","-3194487158672190907"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","gillybeann_","2013","3","17","18","40","@elainaaa_m and I don't care if I ""don't live in Virginia"" anymore I'm sick of hearing that doesn't mean shit.","","shit","-3255626880069111101"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","JesikaLento","2013","3","17","18","40","shit, that just made my confidence 👎 👎","","shit","-1515504381758862772"
"Piscataway","732","US","NJ","611","-74.4637","08854","501","40.5516","Buddguh","2013","3","17","18","41","gonna have to return simcity because my laptop is too shit for it to run well. devastated.","","shit","924208562126379547"
"Piscataway","732","US","NJ","611","-74.4637","08854","501","40.5516","_Beauty_x3","2013","3","17","18","40","RT @Johnqon: When I say or do something wrong I say ""Oh Shit"" or ""Fuck""","","shit","6683006156608459649"
"Piscataway","732","US","NJ","611","-74.4637","08854","501","40.5516","PearlsMusicXoxo","2013","3","17","18","40","RT @Johnqon: When I say or do something wrong I say ""Oh Shit"" or ""Fuck""","","shit","405733927346216669"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","JordanPrice1987","2013","3","17","18","40","@kmcmonagle44 Thanx for the insight on the gift card! Everything went perfect! You are one bad bitch! Lol","","bitch","321769814568964803"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Oakleys_Finest","2013","3","17","18","41","@Anthony_Boner I said short bitch","","bitch","-3500441965930641945"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Katie_Hodgson88","2013","3","17","18","40","RT @GhettoMichelIe: My tweet wasn't really about you.. But if the shoe fits, then lace that bitch up and wear it","","bitch","7664174250684517280"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","PlanKeR_","2013","3","17","18","42","I'm getting this money, your bitch is my PlayBoy Bunny","","bitch","2095454682610831502"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","katiefalzoneee","2013","3","17","18","42","RT @RebeccaRamos18: So don't say 'how do you say' before shit you CLEARLY know how to say you pREGNANT CANADIAN BITCH","","bitch","-3538478258257515914"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","tdot56","2013","3","17","18","42","RT @Chantal_Cocca: Got your bitch tip toeing on my marble floors 👯","","bitch","-2833969620103549813"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","xdarby9055LASTN","2013","3","17","18","42","a snitch nigga, that's that shit I don't like.. a bitch nigga, thats that shit I dont like!! *headbanging like Chief Keef*","","bitch","2605637017189106316"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","MarissaRay04","2013","3","17","18","42","@BeynonLauren let's put money on it bitch","","bitch","6692203169320382049"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","InAishaWeTruss","2013","3","17","18","42","RT @AquarianLogic: (puts that ass on you to this new Beyoncé track like a dignified bad bitch)","","bitch","-4794018232550263130"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","50Benjamins","2013","3","17","18","42","Let me go on IG nd like sum bitch picture 13 times lets see wat happens ☝","","bitch","-3424525833868840925"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","brian_barrera_","2013","3","17","18","42","“@EDMshit: Nice toss Aoki.” Hahahah that bitch nigga missed","","bitch","9128334596321228242"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","nicolemillzz","2013","3","17","18","41","My mom justcalled me fittie bitch im dead 😂","","bitch","-6982598307309584046"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","IAmQW","2013","3","17","18","41","RT @KINGBeysus: BOW DOWN, BITCH @KERIHILSON","","bitch","-6953884800668302303"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Just_Helena","2013","3","17","18","41","RT @cupcakeegunther: Niggas cheat. Side bitch tells the main bitch. They're friends.","","bitch","-7636439087039863041"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","AquarianLogic","2013","3","17","18","41","(puts that ass on you to this new Beyoncé track like a dignified bad bitch)","","bitch","-3983148172112454690"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","xoxvelia2771LAS","2013","3","17","18","41","Wish a nigga would like a tree in this bitch and if a leave fall put some weed in that bitch that my MONTH and I best that shit","","bitch","-6317039717396982928"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","laraalevs","2013","3","17","18","41","My mom calls @britneyspears her bitch😂","","bitch","-1720800962726405678"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockintenesha97","2013","3","17","18","41","Good morning! Its always gonna be a good day when u tell a nigga to SWERVE BITCH! Hahaha","","bitch","-9031069643127789450"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","hottiesook6876L","2013","3","17","18","41","yu a bitch ass nigga","","bitch","8381506259459764649"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","nadiyashebad","2013","3","17","18","41","But damn a bitch be board","","bitch","-5354241342141241383"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockin_dwana453","2013","3","17","18","41","real talk nigga i aint the bitch type dont make me fuck ya bitch bet im ya bitch type","","bitch","7814775482716758177"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Jason_Kellum","2013","3","17","18","41","Still ain't got no time for a bitch to be actin iffy !","","bitch","2906199396110065133"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","hottiesook6876L","2013","3","17","18","41","Screaming fuck a bitch nigga and a hater!!","","bitch","-8201802702074394966"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","morganwohkittel","2013","3","17","18","41","@NatalieMulesky bad bitch contest u in first place","","bitch","-6874306956655842016"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","wilsonc_123","2013","3","17","18","41","Like bitch i said I solemnly swear I'm up to no good! #didistutter","#didistutter","bitch","6357029579003387438"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","r0xkattie3939LA","2013","3","17","18","41","Say that that's ya Bitch but nigga we didn't ask ya!!!","","bitch","5576624791639672998"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","sexymargitschlu","2013","3","17","18","41","I chest to chest with this bitch.","","bitch","5326933445551860728"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","sexymargitschlu","2013","3","17","18","41","Life's a bitch but bitches come &amp; they go","","bitch","-3468444837376106133"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Tommy_Paduanoo","2013","3","17","18","41","fag cunt slut bitch whore brat emo nigger.","","bitch","8827122670758596709"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","mauricecandy","2013","3","17","18","41","RT @KINGBeysus: BOW DOWN, BITCH @TamarBraxtonHer","","bitch","-5368284758391684975"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Chantal_Cocca","2013","3","17","18","41","Got your bitch tip toeing on my marble floors 👯","","bitch","-7116606702829069769"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","RikkiSFC","2013","3","17","18","41","BITCH, I love you. ""@EpicYazi: Thanks for that @RikkiSFC -.-""","","bitch","-599976623797373112"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","iammarguerite56","2013","3","17","18","41","I said yeh u think u slick nigga been know yur plans cuz I was hittting up yur bitch nigga","","bitch","-7410023367272364647"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","iamrickiscaffid","2013","3","17","18","41","Fuck you ill sleep on it bitch.","","bitch","3348463191477805821"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","IndieBombDotCom","2013","3","17","18","41","“@PaidFamTez: @IndieBombDotCom ok bitch idgaf .. See it again”&lt;&lt;he's mad 😭😂","","bitch","109822821891280783"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","iammarguerite56","2013","3","17","18","40","Bitches do anything to seem ""cool""to a nigga! Bitch sit down","","bitch","3187070712216685600"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_AmberPowell","2013","3","17","18","40","""@GreaterThn: Saying ""Bitch!"" after proving your point 😎👌 &gt; &gt; &gt; &gt; &gt;"" @laurlovexo6 yep.","","bitch","4680075078782379059"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockintenesha97","2013","3","17","18","40","Shout out for my nigga joey mcnally.happy birthday bitch","","bitch","7071987380299944925"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockin_dwana453","2013","3","17","18","40","I know plenty of hoes say they inlove with they nigga , but that be the same bitch that's fuckin niggas #HoneyTweet","#HoneyTweet","bitch","-116405739021918513"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockintenesha97","2013","3","17","18","40","I wonder if I should tell this bitch made nigga O.o 😂😂","","bitch","1092925189568375084"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Cartergagamad","2013","3","17","18","40","Run bitch run ARTPOP is coming aahhh","","bitch","6102619801205131001"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","deannaidk","2013","3","17","18","40","I'm a huge bitch and it's because of assholes like you","","bitch","8084604000170288262"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","hottiesook6876L","2013","3","17","18","40","Don't it hurt deep inside wen a nigga turn bitch?","","bitch","-2694682956999163809"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","rockin_dwana453","2013","3","17","18","40","Wish a nigga wood like a tree in this bitch. And if a tree fall put some weed in tht shit","","bitch","393869144128336871"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","r0xkattie3939LA","2013","3","17","18","40","And I ain't worried about a nigga taking my bitch .","","bitch","1295647220062925470"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","dirty_amberly86","2013","3","17","18","40","The 11th commandment: thou shall not linger over a nothing ass nigga/bitch life goes on!!!","","bitch","2186641085092563874"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","katbwilson","2013","3","17","18","43","FUCK THE GOVERNOR HONESTLY IM DONE","","fuck","1358397257154404334"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Sta7ic","2013","3","17","18","45","RT @IfTheShoeFITTS please shut the fuck up @mikevukkdka","","fuck","-5696808017341905469"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","kikiswagswag","2013","3","17","18","45","@G0ONBOY @rraacchheellaa fuck you lol I want to look good in a bathing suit for once!!!!!!","","fuck","-8803947000094876189"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","DAT_NIGGA_SHAKE","2013","3","17","18","45","i dislike niggas who will try to fuck with another nigga  female when they post to be dawgs..come on ""RESPECT"" yo dawg","","fuck","5096820498004987867"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","TheBasicOddity","2013","3","17","18","44","Fuck the Government, Just Another Mafia","","fuck","-8003602351900284103"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","T_Wahler","2013","3","17","18","43","@CJ_Cotton21 @davetompkins35 Ohio state would blow them the fuck out","","fuck","-4599821973861702694"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","JYarkosky1","2013","3","17","18","43","Fuck 5-O i make my own rules","","fuck","-3511400768287439950"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","JamRyder","2013","3","17","18","43","RT @ITS_Gene_O: 8th seed is bull shit but fuck it they should've did better in the big east tourney and they had that soft ass non conference schedule","","fuck","-9189213966085658040"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","wtfbaylee","2013","3","17","18","43","CUT MY LIFE INTO PIECES, THIS IS MY LAST RESORT. SUFFOCATION, NO BREATHING. DON'T GIVE A FUCK IF I CUT MY ARM BLEEDING.","","fuck","-1646357598251379938"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ReaL_LaGooRoo","2013","3","17","18","43","No one gives a fuck","","fuck","-6822863774021320352"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","molly_greinerr","2013","3","17","18","43","Yeah, you better fucking believe I'm writing my paper on female alligator hunters. Fuck all of you.","","fuck","-1273038112663045762"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ITS_Gene_O","2013","3","17","18","42","8th seed is bull shit but fuck it they should've did better in the big east tourney and they had that soft ass non conference schedule","","fuck","-9217360566904491190"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","YuGotAFriendNMe","2013","3","17","18","43","I dont fuck Wit these Hoes .","","fuck","-3157885114662703617"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","TaylorAleis","2013","3","17","18","42","Fuck you, allergies. These next weeks are about to get real miserable.","","fuck","9151064126170441487"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","twinmego","2013","3","17","18","44","RT @hipchkk: If you’re Irish and you know it, smack that green beer out of your friend’s hand and buy him a Guinness. Fuck sake.","","fuck","3850728232931293480"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","miliornelas","2013","3","17","18","44","Fuck yess!! Yummm 😍 http://t.co/cY5u0cwNEE","","fuck","3978790231016073472"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","AKATriple","2013","3","17","18","44","RT @hipchkk: Fuck waterboarding…pipe in a screaming colicky baby as someone nearby snores away, blissfully indifferent to the noise.

Boom. Launch Codes.","","fuck","-3912277671453318996"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","EmbheadMl","2013","3","17","18","43","RT @SanQuinn: The Bay Area Gonna Fuck Aroun N takeover!! #FTC","#FTC","fuck","4067877991497519862"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","YA_BOI_STEVE","2013","3","17","18","43","Fuck this shit","","fuck","-1982566930282742668"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","cheeseplus","2013","3","17","18","43","RT @Mike_FTW: Shame on you, CNN. Go fuck yourselves.","","fuck","7279791475052575718"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","steele_ken","2013","3","17","18","43","RT @hipchkk: If I start removing my earrings while maintaining eye contact, you're either in for the fuck of your life, or you'd better fucking run.","","fuck","-4501475034655045263"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","asvpxmacc","2013","3","17","18","45","If You Dont Fuck With The Fam Then Its Not Gone Work #Asvpxmob","#Asvpxmob","fuck","-8425517165801603025"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","jared_ofwgkta","2013","3","17","18","45","RT @jarisellalexise: Please shut the fuck up","","fuck","5622877985355897131"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","OriginalHigh","2013","3","17","18","45","Remember something .. These people DON'T give a fuck about you're unless you doing something for them !","","fuck","3577648422008400898"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","sexylonna2212LA","2013","3","17","18","45","fuck U N YO BITCH nigga","","fuck","2930373337447993583"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","jennifshin","2013","3","17","18","45","Don't even need to watch the UMF live stream because everyones live-tweeting it L O L. Cake cake cake fuck getting caked","","fuck","-5717360009257063572"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","HelloDena_HeyLA","2013","3","17","18","45","RT @RootlessYouth: There really should be a concert where everyone shuts the fuck up and only cheers between songs","","fuck","271268771691980856"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Orangeone4","2013","3","17","18","44","RT @jerryrscuba: The time has come for a conservative party &amp; to tell the GOP career politicians to fuck off…jus sayin","","fuck","-8479149677422966507"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Ayee_Dontee","2013","3","17","18","44","RT @Jalen_Jeter: And Fuck Duke just cause","","fuck","-5187264880244890427"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","KevinMartinez02","2013","3","17","18","44","Take advantage while you can. Fuck it.","","fuck","1519428782671722130"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","HanleyCan","2013","3","17","18","44","How cool is Union Pool? They just said ""Fuck St Pats"" as lead in for an advert. #NYC so hip.","#NYC","fuck","1990158064774609237"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","youngjama9698LA","2013","3","17","18","44","A young nigga screaming fuck the world and let 'em die","","fuck","5039361141304865910"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","2_strainz","2013","3","17","18","44","RT @tori_anderson17: Moms Tryna talk to me I'm fucked as fuck. This ain't good .","","fuck","7362230879886920703"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","JusIce_SOI","2013","3","17","18","44","@StoopidOnDaBeat you was here yesterday blood ? Smh I had my driver. We could've met up. Fuck","","fuck","6202642373880191602"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Jalen_Jeter","2013","3","17","18","44","And Fuck Duke just cause","","fuck","-213038263583833102"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","king_tubbyy","2013","3","17","18","44","@ohyesiix3 we gunna fuck shit up ;) my birthdaaaaaaay ! 🎉😏","","fuck","-5217894320239823541"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","LordIzzy_","2013","3","17","18","44","RT @kimisbless: I fucks with the old you, fuck the new you.","","fuck","-8362391315089608293"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","sexu4lred","2013","3","17","18","44","Drake bell can fuck me with his guitar","","fuck","-4515893095142798142"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","jarisellalexise","2013","3","17","18","44","Please shut the fuck up","","fuck","6427046059018202108"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","DeyOnJaszAss","2013","3","17","18","44","Fuck it right boi","","fuck","4336806441564630005"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","StayHumble_B","2013","3","17","18","43","RT @_TheLastKing: Rihanna nah Beyonce.. fuck. lol ""@StayHumble_B: Who's more annoying Beyonce Fans or Rihanna Fans?""","","fuck","-3094015628216759276"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","AmeeBaby214","2013","3","17","18","43","“@x0_marrisaaa: I hate when boys hmu saying ""can we be friends."" Lmao what the fuck. Who says that” Lmaoo, I get that A LOT.","","fuck","4651350315275742638"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","kimisbless","2013","3","17","18","43","I fucks with the old you, fuck the new you.","","fuck","-8233883777982926308"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","NameMeSensei","2013","3","17","18","43","RT @mrcbaby06: Holla if you got me and fuck ya if you had me.","","fuck","-2939413435988251578"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","ThisisEsmoove","2013","3","17","18","43","Fuck bow wow doing in scary movie 5. Niggas NOT checking for that..","","fuck","3453242884091449379"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","colepellicano18","2013","3","17","18","43","RT @esmailyas: THE FUCK IM CRYING? http://t.co/bIM0WzoyM7","","fuck","2058674839263998256"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","imthat_dude_","2013","3","17","18","43","@GenevieveDian I'm one of em, fuck you smd b","","fuck","5834170731986316209"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Krispytreat428","2013","3","17","18","43","RT @HailE50: It's one of those ""get me the fuck to college already!!"" kind of days....","","fuck","7437994992507991371"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Dranchak44","2013","3","17","18","43","RT @JonKilmer: No one cares about your gay show footage in your tour videos. Spray bitches with beer and get ratchet or get the fuck out.","","fuck","8239617308616963744"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","MaggiePenman","2013","3","17","18","43","RT @LEE_BOLLINGER: ""Ah, fuck it."" – Me making decisions on a Friday.","","fuck","-7142340600472741783"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","m0ntrosee","2013","3","17","18","43","RT @RootlessYouth: There really should be a concert where everyone shuts the fuck up and only cheers between songs","","fuck","1928455870819069375"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Highly_Gifted","2013","3","17","18","43","She told me I make her laugh &amp; I'm charming as fuck","","fuck","-820189839924338053"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Josegarofaloo","2013","3","17","18","43","@HDCrazedGamer No, you sound like a fucking Asian  the fuck called you pewdipie?","","fuck","8984554836086063511"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","eraldino_","2013","3","17","18","43","If you ain't talking money, then what the fuck you talking about?","","fuck","-1915532343447079288"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Jalen_Jeter","2013","3","17","18","43","Fuck Archie Goodwin,  Fuck Alex Poythress or how ever you spell his name, fuck Julius mays, fuck Ryan Harrow, fuck Nerlens Noels knee ...","","fuck","-6616435023346698147"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_VivaALaJuicy_","2013","3","17","18","43","RT @mrcbaby06: Holla if you got me and fuck ya if you had me.","","fuck","6782293159184517286"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Anne_Sinicropi2","2013","3","17","18","43","RT @Deanna2247: Do what the fuck makes you happy, cause at the end, who's there? You","","fuck","-7399358061325448845"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","kelle75","2013","3","17","18","43","RT @jerryrscuba: The time has come for a conservative party &amp; to tell the GOP career politicians to fuck off…jus sayin","","fuck","-2915978149482399789"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","MaayKnowles","2013","3","17","18","42","RT @KINGBeysus: FUCK ""HAVE A SEAT"", now it's ""BOW DOWN. BITCH"" !!!!!!!!!","","fuck","4025017812253443547"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","mikeman_m","2013","3","17","18","42","@BlackTechsI @Gunnerwraith fuck you.","","fuck","6581487516802205588"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Steffanync","2013","3","17","18","42","you make me so fucking angry it's not even funny when are you going to take the fucking hint WERE NOT FRIENDS FUCK OFF GOODBYE.","","fuck","4090324795400932345"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Kid_Sosa_","2013","3","17","18","42","@Muffin_Facee Fuck you and you are my cunt","","fuck","2401348362819929785"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","seaburial","2013","3","17","18","42","fuck your laws it's st patty's day #nyc #whiskey #irish see you soon @thebadnewsadolf and @ianhatesska http://t.co/tiNJK4OIfX","#nyc|#whiskey|#irish","fuck","-7918414296623006075"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","lovedamies","2013","3","17","18","42","Swa stop , FUCK IT","","fuck","-4408219851249270362"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","PINKMeisha","2013","3","17","18","42","I'm the 1/10 that does it right, fuck dotttt","","fuck","-4039035534540260465"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_TheLastKing","2013","3","17","18","42","Rihanna nah Beyonce.. fuck. lol ""@StayHumble_B: Who's more annoying Beyonce Fans or Rihanna Fans?""","","fuck","-4978480099424534957"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_LaVitaAmore","2013","3","17","18","42","“@FlyboiJosh30: Fuck making her cum Ima fuck her till she pee ...”eww josh","","fuck","3402384831439546952"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","thatkidisfr3sh","2013","3","17","18","42","That ""fuck everyone"" mood.","","fuck","-2711318058519121861"
